ANSWER,HEADER,QUESTION,micro avg,macro avg,weighted avg,eval_loss,epoch,train_loss
"{'precision': 0.8596026490066225, 'recall': 0.7953431372549019, 'f1-score': 0.8262253341820497, 'support': 816}","{'precision': 0.6153846153846154, 'recall': 0.40336134453781514, 'f1-score': 0.4873096446700508, 'support': 119}","{'precision': 0.873, 'recall': 0.8330152671755725, 'f1-score': 0.8525390624999999, 'support': 1048}","{'precision': 0.8565193671576651, 'recall': 0.7917297024710035, 'f1-score': 0.8228511530398324, 'support': 1983}","{'precision': 0.7826624214637459, 'recall': 0.6772399163227631, 'f1-score': 0.7220246804507001, 'support': 1983}","{'precision': 0.8520274991528861, 'recall': 0.7917297024710035, 'f1-score': 0.8197935743360002, 'support': 1983}",1.201193928718567,78,0.0030279115308076143
"{'precision': 0.8596026490066225, 'recall': 0.7953431372549019, 'f1-score': 0.8262253341820497, 'support': 816}","{'precision': 0.6153846153846154, 'recall': 0.40336134453781514, 'f1-score': 0.4873096446700508, 'support': 119}","{'precision': 0.8763819095477386, 'recall': 0.8320610687022901, 'f1-score': 0.8536465981399902, 'support': 1048}","{'precision': 0.8583150984682714, 'recall': 0.7912254160363086, 'f1-score': 0.8234059302020468, 'support': 1983}","{'precision': 0.7837897246463256, 'recall': 0.6769218501650024, 'f1-score': 0.7223938589973636, 'support': 1983}","{'precision': 0.8538148119143738, 'recall': 0.7912254160363086, 'f1-score': 0.8203788982647495, 'support': 1983}",1.0405607223510742,79,0.00302050169557333
"{'precision': 0.8607427055702918, 'recall': 0.7953431372549019, 'f1-score': 0.8267515923566878, 'support': 816}","{'precision': 0.6153846153846154, 'recall': 0.40336134453781514, 'f1-score': 0.4873096446700508, 'support': 119}","{'precision': 0.8756268806419257, 'recall': 0.8330152671755725, 'f1-score': 0.8537897310513447, 'support': 1048}","{'precision': 0.8583925642427556, 'recall': 0.7917297024710035, 'f1-score': 0.8237145855194122, 'support': 1983}","{'precision': 0.7839180671989442, 'recall': 0.6772399163227631, 'f1-score': 0.722616989359361, 'support': 1983}","{'precision': 0.8538849157281219, 'recall': 0.7917297024710035, 'f1-score': 0.8206710969342423, 'support': 1983}",2.268252372741699,80,0.0022702105343341827
"{'precision': 0.8594164456233422, 'recall': 0.7941176470588235, 'f1-score': 0.8254777070063695, 'support': 816}","{'precision': 0.6153846153846154, 'recall': 0.40336134453781514, 'f1-score': 0.4873096446700508, 'support': 119}","{'precision': 0.8756268806419257, 'recall': 0.8330152671755725, 'f1-score': 0.8537897310513447, 'support': 1048}","{'precision': 0.8578458173865501, 'recall': 0.7912254160363086, 'f1-score': 0.823189926547744, 'support': 1983}","{'precision': 0.783475980549961, 'recall': 0.6768314195907371, 'f1-score': 0.722192360909255, 'support': 1983}","{'precision': 0.8533391627696192, 'recall': 0.7912254160363086, 'f1-score': 0.8201468960034002, 'support': 1983}",1.14103102684021,81,0.00261708814650774
"{'precision': 0.8605577689243028, 'recall': 0.7941176470588235, 'f1-score': 0.8260038240917782, 'support': 816}","{'precision': 0.6282051282051282, 'recall': 0.4117647058823529, 'f1-score': 0.49746192893401014, 'support': 119}","{'precision': 0.8756268806419257, 'recall': 0.8330152671755725, 'f1-score': 0.8537897310513447, 'support': 1048}","{'precision': 0.8588621444201313, 'recall': 0.7917297024710035, 'f1-score': 0.8239307268433481, 'support': 1983}","{'precision': 0.7881299259237856, 'recall': 0.6796325400389164, 'f1-score': 0.7257518280257109, 'support': 1983}","{'precision': 0.8545781747914168, 'recall': 0.7917297024710035, 'f1-score': 0.8209726314391566, 'support': 1983}",1.3250892162322998,82,0.002875332022085786
"{'precision': 0.8594164456233422, 'recall': 0.7941176470588235, 'f1-score': 0.8254777070063695, 'support': 816}","{'precision': 0.6153846153846154, 'recall': 0.40336134453781514, 'f1-score': 0.4873096446700508, 'support': 119}","{'precision': 0.8758758758758759, 'recall': 0.8349236641221374, 'f1-score': 0.8549096238397655, 'support': 1048}","{'precision': 0.85800109229929, 'recall': 0.7922339889056984, 'f1-score': 0.8238070267435763, 'support': 1983}","{'precision': 0.7835589789612779, 'recall': 0.6774675519062586, 'f1-score': 0.7225656585053951, 'support': 1983}","{'precision': 0.8534707548045055, 'recall': 0.7922339889056984, 'f1-score': 0.8207387505885062, 'support': 1983}",2.503741502761841,83,0.002475087996572256
"{'precision': 0.8594164456233422, 'recall': 0.7941176470588235, 'f1-score': 0.8254777070063695, 'support': 816}","{'precision': 0.6153846153846154, 'recall': 0.40336134453781514, 'f1-score': 0.4873096446700508, 'support': 119}","{'precision': 0.876, 'recall': 0.8358778625954199, 'f1-score': 0.85546875, 'support': 1048}","{'precision': 0.8580786026200873, 'recall': 0.7927382753403933, 'f1-score': 0.8241153342070773, 'support': 1983}","{'precision': 0.7836003536693191, 'recall': 0.6777856180640195, 'f1-score': 0.72275203389214, 'support': 1983}","{'precision': 0.8535363534338964, 'recall': 0.7927382753403933, 'f1-score': 0.8210342443938142, 'support': 1983}",0.573688268661499,84,0.002373568946495652
"{'precision': 0.8594164456233422, 'recall': 0.7941176470588235, 'f1-score': 0.8254777070063695, 'support': 816}","{'precision': 0.6282051282051282, 'recall': 0.4117647058823529, 'f1-score': 0.49746192893401014, 'support': 119}","{'precision': 0.876, 'recall': 0.8358778625954199, 'f1-score': 0.85546875, 'support': 1048}","{'precision': 0.8586244541484717, 'recall': 0.7932425617750882, 'f1-score': 0.8246395806028833, 'support': 1983}","{'precision': 0.7878738579428234, 'recall': 0.6805867385121988, 'f1-score': 0.7261361286467931, 'support': 1983}","{'precision': 0.8543057135073411, 'recall': 0.7932425617750882, 'f1-score': 0.8216434838428365, 'support': 1983}",0.9521687030792236,85,0.0023614508099853992
"{'precision': 0.8594164456233422, 'recall': 0.7941176470588235, 'f1-score': 0.8254777070063695, 'support': 816}","{'precision': 0.6282051282051282, 'recall': 0.4117647058823529, 'f1-score': 0.49746192893401014, 'support': 119}","{'precision': 0.8758758758758759, 'recall': 0.8349236641221374, 'f1-score': 0.8549096238397655, 'support': 1048}","{'precision': 0.8585472419442928, 'recall': 0.7927382753403933, 'f1-score': 0.8243314105925538, 'support': 1983}","{'precision': 0.7878324832347822, 'recall': 0.6802686723544379, 'f1-score': 0.7259497532600484, 'support': 1983}","{'precision': 0.8542401148779503, 'recall': 0.7927382753403933, 'f1-score': 0.8213479900375285, 'support': 1983}",1.2022053003311157,86,0.002207261510193348
"{'precision': 0.8592297476759628, 'recall': 0.7928921568627451, 'f1-score': 0.8247291268323773, 'support': 816}","{'precision': 0.6282051282051282, 'recall': 0.4117647058823529, 'f1-score': 0.49746192893401014, 'support': 119}","{'precision': 0.876, 'recall': 0.8358778625954199, 'f1-score': 0.85546875, 'support': 1048}","{'precision': 0.8585472419442928, 'recall': 0.7927382753403933, 'f1-score': 0.8243314105925538, 'support': 1983}","{'precision': 0.787811625293697, 'recall': 0.6801782417801726, 'f1-score': 0.7258866019221291, 'support': 1983}","{'precision': 0.8542288877256662, 'recall': 0.7927382753403933, 'f1-score': 0.8213354447999834, 'support': 1983}",2.014143705368042,87,0.002090641763061285
"{'precision': 0.8603723404255319, 'recall': 0.7928921568627451, 'f1-score': 0.8252551020408164, 'support': 816}","{'precision': 0.6233766233766234, 'recall': 0.40336134453781514, 'f1-score': 0.48979591836734687, 'support': 119}","{'precision': 0.876, 'recall': 0.8358778625954199, 'f1-score': 0.85546875, 'support': 1048}","{'precision': 0.8589393110989612, 'recall': 0.7922339889056984, 'f1-score': 0.8242392444910809, 'support': 1983}","{'precision': 0.7865829879340517, 'recall': 0.6773771213319933, 'f1-score': 0.7235065901360546, 'support': 1983}","{'precision': 0.8544093030605407, 'recall': 0.7922339889056984, 'f1-score': 0.8210918444533638, 'support': 1983}",2.0313174724578857,88,0.002356654964387417
"{'precision': 0.8603723404255319, 'recall': 0.7928921568627451, 'f1-score': 0.8252551020408164, 'support': 816}","{'precision': 0.6233766233766234, 'recall': 0.40336134453781514, 'f1-score': 0.48979591836734687, 'support': 119}","{'precision': 0.876, 'recall': 0.8358778625954199, 'f1-score': 0.85546875, 'support': 1048}","{'precision': 0.8589393110989612, 'recall': 0.7922339889056984, 'f1-score': 0.8242392444910809, 'support': 1983}","{'precision': 0.7865829879340517, 'recall': 0.6773771213319933, 'f1-score': 0.7235065901360546, 'support': 1983}","{'precision': 0.8544093030605407, 'recall': 0.7922339889056984, 'f1-score': 0.8210918444533638, 'support': 1983}",1.457605242729187,89,0.002080698497593403
"{'precision': 0.8615179760319573, 'recall': 0.7928921568627451, 'f1-score': 0.8257817485641352, 'support': 816}","{'precision': 0.6233766233766234, 'recall': 0.40336134453781514, 'f1-score': 0.48979591836734687, 'support': 119}","{'precision': 0.876, 'recall': 0.8358778625954199, 'f1-score': 0.85546875, 'support': 1048}","{'precision': 0.8594091903719913, 'recall': 0.7922339889056984, 'f1-score': 0.8244555234846498, 'support': 1983}","{'precision': 0.7869648664695269, 'recall': 0.6773771213319933, 'f1-score': 0.7236821389771606, 'support': 1983}","{'precision': 0.8548807295128066, 'recall': 0.7922339889056984, 'f1-score': 0.8213085583025963, 'support': 1983}",1.0031753778457642,90,0.0021264231763780117
"{'precision': 0.8615179760319573, 'recall': 0.7928921568627451, 'f1-score': 0.8257817485641352, 'support': 816}","{'precision': 0.6233766233766234, 'recall': 0.40336134453781514, 'f1-score': 0.48979591836734687, 'support': 119}","{'precision': 0.8758758758758759, 'recall': 0.8349236641221374, 'f1-score': 0.8549096238397655, 'support': 1048}","{'precision': 0.8593322386425835, 'recall': 0.7917297024710035, 'f1-score': 0.8241469816272966, 'support': 1983}","{'precision': 0.7869234917614856, 'recall': 0.6770590551742325, 'f1-score': 0.7234957635904159, 'support': 1983}","{'precision': 0.8548151308834158, 'recall': 0.7917297024710035, 'f1-score': 0.8210130644972884, 'support': 1983}",0.8357813358306885,91,0.0016844830242916942
"{'precision': 0.8615179760319573, 'recall': 0.7928921568627451, 'f1-score': 0.8257817485641352, 'support': 816}","{'precision': 0.6233766233766234, 'recall': 0.40336134453781514, 'f1-score': 0.48979591836734687, 'support': 119}","{'precision': 0.8758758758758759, 'recall': 0.8349236641221374, 'f1-score': 0.8549096238397655, 'support': 1048}","{'precision': 0.8593322386425835, 'recall': 0.7917297024710035, 'f1-score': 0.8241469816272966, 'support': 1983}","{'precision': 0.7869234917614856, 'recall': 0.6770590551742325, 'f1-score': 0.7234957635904159, 'support': 1983}","{'precision': 0.8548151308834158, 'recall': 0.7917297024710035, 'f1-score': 0.8210130644972884, 'support': 1983}",0.9887473583221436,92,0.0017910490278154612
"{'precision': 0.8615179760319573, 'recall': 0.7928921568627451, 'f1-score': 0.8257817485641352, 'support': 816}","{'precision': 0.6233766233766234, 'recall': 0.40336134453781514, 'f1-score': 0.48979591836734687, 'support': 119}","{'precision': 0.876, 'recall': 0.8358778625954199, 'f1-score': 0.85546875, 'support': 1048}","{'precision': 0.8594091903719913, 'recall': 0.7922339889056984, 'f1-score': 0.8244555234846498, 'support': 1983}","{'precision': 0.7869648664695269, 'recall': 0.6773771213319933, 'f1-score': 0.7236821389771606, 'support': 1983}","{'precision': 0.8548807295128066, 'recall': 0.7922339889056984, 'f1-score': 0.8213085583025963, 'support': 1983}",0.9119568467140198,93,0.001886270591057837
"{'precision': 0.8618857901726428, 'recall': 0.7953431372549019, 'f1-score': 0.8272785213511791, 'support': 816}","{'precision': 0.6233766233766234, 'recall': 0.40336134453781514, 'f1-score': 0.48979591836734687, 'support': 119}","{'precision': 0.876, 'recall': 0.8358778625954199, 'f1-score': 0.85546875, 'support': 1048}","{'precision': 0.8595628415300547, 'recall': 0.7932425617750882, 'f1-score': 0.8250721216889588, 'support': 1983}","{'precision': 0.7870874711830886, 'recall': 0.6781941147960456, 'f1-score': 0.7241810632395086, 'support': 1983}","{'precision': 0.855032084197022, 'recall': 0.7932425617750882, 'f1-score': 0.821924476907855, 'support': 1983}",2.153566598892212,94,0.0018641139613464475
"{'precision': 0.8620689655172413, 'recall': 0.7965686274509803, 'f1-score': 0.8280254777070063, 'support': 816}","{'precision': 0.6233766233766234, 'recall': 0.40336134453781514, 'f1-score': 0.48979591836734687, 'support': 119}","{'precision': 0.876, 'recall': 0.8358778625954199, 'f1-score': 0.85546875, 'support': 1048}","{'precision': 0.8596395412342982, 'recall': 0.7937468482097831, 'f1-score': 0.8253801782905087, 'support': 1983}","{'precision': 0.7871485296312882, 'recall': 0.6786026115280718, 'f1-score': 0.7244300486914511, 'support': 1983}","{'precision': 0.8551074604356466, 'recall': 0.7937468482097831, 'f1-score': 0.822231847753218, 'support': 1983}",2.349539041519165,95,0.0018961880123242736
"{'precision': 0.8620689655172413, 'recall': 0.7965686274509803, 'f1-score': 0.8280254777070063, 'support': 816}","{'precision': 0.6233766233766234, 'recall': 0.40336134453781514, 'f1-score': 0.48979591836734687, 'support': 119}","{'precision': 0.876, 'recall': 0.8358778625954199, 'f1-score': 0.85546875, 'support': 1048}","{'precision': 0.8596395412342982, 'recall': 0.7937468482097831, 'f1-score': 0.8253801782905087, 'support': 1983}","{'precision': 0.7871485296312882, 'recall': 0.6786026115280718, 'f1-score': 0.7244300486914511, 'support': 1983}","{'precision': 0.8551074604356466, 'recall': 0.7937468482097831, 'f1-score': 0.822231847753218, 'support': 1983}",0.916407585144043,96,0.0018959840526804328
"{'precision': 0.8620689655172413, 'recall': 0.7965686274509803, 'f1-score': 0.8280254777070063, 'support': 816}","{'precision': 0.6233766233766234, 'recall': 0.40336134453781514, 'f1-score': 0.48979591836734687, 'support': 119}","{'precision': 0.8758758758758759, 'recall': 0.8349236641221374, 'f1-score': 0.8549096238397655, 'support': 1048}","{'precision': 0.8595628415300547, 'recall': 0.7932425617750882, 'f1-score': 0.8250721216889588, 'support': 1983}","{'precision': 0.7871071549232469, 'recall': 0.6782845453703109, 'f1-score': 0.7242436733047063, 'support': 1983}","{'precision': 0.8550418618062557, 'recall': 0.7932425617750882, 'f1-score': 0.8219363539479101, 'support': 1983}",0.9256622195243835,97,0.0017054533818736672
"{'precision': 0.863395225464191, 'recall': 0.7977941176470589, 'f1-score': 0.8292993630573249, 'support': 816}","{'precision': 0.6233766233766234, 'recall': 0.40336134453781514, 'f1-score': 0.48979591836734687, 'support': 119}","{'precision': 0.8758758758758759, 'recall': 0.8349236641221374, 'f1-score': 0.8549096238397655, 'support': 1048}","{'precision': 0.8601092896174863, 'recall': 0.7937468482097831, 'f1-score': 0.8255966430632049, 'support': 1983}","{'precision': 0.78754924157223, 'recall': 0.678693042102337, 'f1-score': 0.7246683017548124, 'support': 1983}","{'precision': 0.8555876147647584, 'recall': 0.7937468482097831, 'f1-score': 0.8224605548787522, 'support': 1983}",0.6647163033485413,98,0.001668719807639718
"{'precision': 0.863395225464191, 'recall': 0.7977941176470589, 'f1-score': 0.8292993630573249, 'support': 816}","{'precision': 0.6233766233766234, 'recall': 0.40336134453781514, 'f1-score': 0.48979591836734687, 'support': 119}","{'precision': 0.8758758758758759, 'recall': 0.8349236641221374, 'f1-score': 0.8549096238397655, 'support': 1048}","{'precision': 0.8601092896174863, 'recall': 0.7937468482097831, 'f1-score': 0.8255966430632049, 'support': 1983}","{'precision': 0.78754924157223, 'recall': 0.678693042102337, 'f1-score': 0.7246683017548124, 'support': 1983}","{'precision': 0.8555876147647584, 'recall': 0.7937468482097831, 'f1-score': 0.8224605548787522, 'support': 1983}",3.575510263442993,99,0.001538290991447866
